station_code,time,temperature,humidity,precipitation,visibility_m,wind_speed_kmh,weather_code,is_fog
NDLS,2021-01-17T14:00,18.6,53,0.0,,16.0,0,False
NDLS,2021-01-17T15:00,19.0,53,0.0,,16.2,0,False
NDLS,2021-01-17T16:00,18.5,56,0.0,,15.6,0,False
NDLS,2021-01-17T17:00,14.9,67,0.0,,13.3,0,False
NDLS,2021-01-17T18:00,13.3,73,0.0,,13.7,0,False
NDLS,2021-01-17T19:00,12.6,79,0.0,,13.5,0,False
NDLS,2021-01-17T20:00,12.0,84,0.0,,14.3,0,False
NDLS,2021-01-17T21:00,11.7,89,0.0,,15.0,0,False
NDLS,2021-01-17T22:00,11.5,91,0.0,,15.1,0,False
NDLS,2021-01-17T23:00,11.3,92,0.0,,14.5,0,False
NDLS,2021-01-18T00:00,11.0,93,0.0,,13.6,0,False
NDLS,2021-01-18T01:00,10.8,94,0.0,,13.3,0,False
NDLS,2021-01-18T02:00,10.6,94,0.0,,11.3,0,False
NDLS,2021-01-18T03:00,10.7,94,0.0,,9.5,3,False
NDLS,2021-01-18T04:00,11.3,91,0.0,,10.9,3,False
NDLS,2021-01-18T05:00,10.7,94,0.0,,13.3,2,False
NDLS,2021-01-18T06:00,10.4,96,0.0,,12.2,2,False
NDLS,2021-01-18T07:00,10.5,96,0.6,,11.9,53,False
NDLS,2021-01-18T08:00,11.7,92,0.0,,13.2,2,False
NDLS,2021-01-18T09:00,13.0,88,0.1,,12.3,51,False
NDLS,2021-01-18T10:00,14.4,85,0.8,,11.0,53,False
NDLS,2021-01-18T11:00,15.4,82,0.5,,10.9,53,False
NDLS,2021-01-18T12:00,16.5,77,0.3,,10.5,51,False
NDLS,2021-01-18T13:00,17.5,72,0.3,,12.3,51,False
NDLS,2021-01-18T14:00,18.0,68,0.4,,11.2,51,False
NDLS,2021-01-18T15:00,18.2,65,0.0,,10.8,2,False
NDLS,2021-01-18T16:00,17.8,66,0.0,,8.6,1,False
NDLS,2021-01-18T17:00,15.8,79,0.0,,7.4,1,False
NDLS,2021-01-18T18:00,14.6,85,0.0,,7.0,1,False
NDLS,2021-01-18T19:00,13.4,91,0.0,,7.8,1,False
NDLS,2021-01-18T20:00,13.4,91,0.0,,5.7,1,False
NDLS,2021-01-18T21:00,12.7,91,0.0,,7.6,0,False
NDLS,2021-01-18T22:00,11.8,92,0.0,,9.3,0,False
NDLS,2021-01-18T23:00,11.6,93,0.0,,9.2,0,False
NDLS,2021-01-19T00:00,11.1,94,0.0,,8.8,0,False
NDLS,2021-01-19T01:00,11.3,93,0.0,,7.6,0,False
NDLS,2021-01-19T02:00,12.7,89,0.0,,5.2,0,False
NDLS,2021-01-19T03:00,10.3,95,0.0,,5.8,0,False
NDLS,2021-01-19T04:00,10.1,96,0.0,,5.1,0,False
NDLS,2021-01-19T05:00,10.9,96,0.0,,6.7,0,False
NDLS,2021-01-19T06:00,10.7,97,0.0,,8.0,1,False
NDLS,2021-01-19T07:00,10.5,97,0.0,,9.3,0,False
NDLS,2021-01-19T08:00,11.7,94,0.0,,10.0,0,False
NDLS,2021-01-19T09:00,14.1,87,0.0,,9.0,0,False
NDLS,2021-01-19T10:00,16.4,81,0.0,,9.7,0,False
NDLS,2021-01-19T11:00,18.2,75,0.0,,11.0,0,False
NDLS,2021-01-19T12:00,19.5,69,0.0,,11.1,0,False
NDLS,2021-01-19T13:00,20.5,64,0.0,,11.2,0,False
NDLS,2021-01-19T14:00,21.0,61,0.0,,11.9,0,False
NDLS,2021-01-19T15:00,20.9,61,0.0,,11.9,0,False
NDLS,2021-01-19T16:00,20.2,64,0.0,,11.8,0,False
NDLS,2021-01-19T17:00,17.4,77,0.0,,10.1,0,False
NDLS,2021-01-19T18:00,15.6,87,0.0,,10.5,0,False
NDLS,2021-01-19T19:00,14.8,90,0.0,,11.9,0,False
NDLS,2021-01-19T20:00,14.1,92,0.0,,13.0,0,False
NDLS,2021-01-19T21:00,13.6,93,0.0,,13.1,0,False
NDLS,2021-01-19T22:00,13.3,94,0.0,,13.1,0,False
NDLS,2021-01-19T23:00,13.0,95,0.0,,13.3,0,False
NDLS,2021-01-20T00:00,12.7,95,0.0,,13.1,0,False
NDLS,2021-01-20T01:00,12.3,95,0.0,,13.2,0,False
NDLS,2021-01-20T02:00,11.9,95,0.0,,12.9,0,False
NDLS,2021-01-20T03:00,11.6,95,0.0,,13.6,0,False
NDLS,2021-01-20T04:00,11.2,95,0.0,,13.6,0,False
NDLS,2021-01-20T05:00,10.6,96,0.0,,14.1,0,False
NDLS,2021-01-20T06:00,10.3,96,0.0,,14.0,0,False
NDLS,2021-01-20T07:00,10.1,96,0.0,,14.0,0,False
NDLS,2021-01-20T08:00,11.3,94,0.0,,16.3,0,False
NDLS,2021-01-20T09:00,13.3,87,0.0,,16.1,0,False
NDLS,2021-01-20T10:00,15.5,79,0.0,,17.1,0,False
NDLS,2021-01-20T11:00,17.4,72,0.0,,17.6,0,False
NDLS,2021-01-20T12:00,18.8,65,0.0,,17.9,0,False
NDLS,2021-01-20T13:00,19.6,61,0.0,,17.7,0,False
NDLS,2021-01-20T14:00,20.1,59,0.0,,17.7,0,False
NDLS,2021-01-20T15:00,20.0,58,0.0,,17.9,0,False
NDLS,2021-01-20T16:00,19.3,62,0.0,,16.9,0,False
NDLS,2021-01-20T17:00,16.7,75,0.0,,11.3,0,False
NDLS,2021-01-20T18:00,14.9,83,0.0,,12.3,0,False
NDLS,2021-01-20T19:00,14.1,86,0.0,,13.4,0,False
NDLS,2021-01-20T20:00,13.5,88,0.0,,14.4,0,False
NDLS,2021-01-20T21:00,12.9,89,0.0,,14.8,0,False
NDLS,2021-01-20T22:00,12.3,90,0.0,,14.8,0,False
NDLS,2021-01-20T23:00,11.8,91,0.0,,13.8,0,False
NDLS,2021-01-21T00:00,11.3,91,0.0,,13.8,0,False
NDLS,2021-01-21T01:00,11.0,92,0.0,,14.4,0,False
NDLS,2021-01-21T02:00,10.8,92,0.0,,15.2,0,False
NDLS,2021-01-21T03:00,10.6,92,0.0,,15.2,0,False
NDLS,2021-01-21T04:00,10.3,92,0.0,,15.5,0,False
NDLS,2021-01-21T05:00,9.6,93,0.0,,16.0,0,False
NDLS,2021-01-21T06:00,9.5,94,0.0,,17.0,0,False
NDLS,2021-01-21T07:00,9.3,94,0.0,,16.6,0,False
NDLS,2021-01-21T08:00,10.7,89,0.0,,18.4,0,False
NDLS,2021-01-21T09:00,12.9,80,0.0,,18.6,0,False
NDLS,2021-01-21T10:00,15.2,69,0.0,,18.6,0,False
NDLS,2021-01-21T11:00,17.3,59,0.0,,18.9,0,False
NDLS,2021-01-21T12:00,18.9,52,0.0,,18.8,0,False
NDLS,2021-01-21T13:00,19.9,48,0.0,,18.8,0,False
NDLS,2021-01-21T14:00,20.5,45,0.0,,18.0,0,False
NDLS,2021-01-21T15:00,20.4,45,0.0,,17.4,0,False
NDLS,2021-01-21T16:00,19.6,50,0.0,,13.7,0,False
NDLS,2021-01-21T17:00,16.4,67,0.0,,7.0,0,False
NDLS,2021-01-21T18:00,14.7,73,0.0,,8.3,0,False
NDLS,2021-01-21T19:00,14.0,73,0.0,,9.5,0,False
NDLS,2021-01-21T20:00,13.2,75,0.0,,9.6,0,False
NDLS,2021-01-21T21:00,12.0,79,0.0,,8.4,0,False
NDLS,2021-01-21T22:00,10.4,85,0.0,,9.2,0,False
NDLS,2021-01-21T23:00,9.7,87,0.0,,8.3,0,False
NDLS,2021-01-22T00:00,9.3,85,0.0,,8.7,0,False
NDLS,2021-01-22T01:00,10.6,81,0.0,,5.1,0,False
NDLS,2021-01-22T02:00,10.2,84,0.0,,5.4,0,False
NDLS,2021-01-22T03:00,9.0,89,0.0,,7.3,0,False
NDLS,2021-01-22T04:00,7.6,94,0.0,,8.4,0,False
NDLS,2021-01-22T05:00,7.4,96,0.0,,9.4,0,False
NDLS,2021-01-22T06:00,8.0,95,0.0,,6.6,0,False
NDLS,2021-01-22T07:00,8.1,96,0.0,,7.7,0,False
NDLS,2021-01-22T08:00,10.4,90,0.0,,9.9,0,False
NDLS,2021-01-22T09:00,13.6,78,0.0,,9.2,0,False
NDLS,2021-01-22T10:00,16.4,67,0.0,,9.9,0,False
NDLS,2021-01-22T11:00,18.5,55,0.0,,10.4,0,False
NDLS,2021-01-22T12:00,20.0,48,0.0,,10.4,0,False
NDLS,2021-01-22T13:00,20.8,45,0.0,,11.3,0,False
NDLS,2021-01-22T14:00,21.2,44,0.0,,11.3,0,False
NDLS,2021-01-22T15:00,21.0,46,0.0,,11.9,0,False
NDLS,2021-01-22T16:00,20.2,50,0.0,,12.1,0,False
NDLS,2021-01-22T17:00,16.3,67,0.0,,8.8,0,False
NDLS,2021-01-22T18:00,14.2,77,0.0,,10.0,0,False
NDLS,2021-01-22T19:00,13.2,81,0.0,,11.2,0,False
NDLS,2021-01-22T20:00,12.3,85,0.0,,11.4,0,False
NDLS,2021-01-22T21:00,11.6,88,0.0,,11.8,0,False
NDLS,2021-01-22T22:00,11.1,90,0.0,,12.1,0,False
NDLS,2021-01-22T23:00,10.9,91,0.0,,13.5,0,False
NDLS,2021-01-23T00:00,10.8,91,0.0,,14.5,0,False
NDLS,2021-01-23T01:00,10.8,91,0.0,,15.0,0,False
NDLS,2021-01-23T02:00,10.7,92,0.0,,14.5,0,False
NDLS,2021-01-23T03:00,10.4,92,0.0,,13.9,0,False
NDLS,2021-01-23T04:00,10.2,92,0.0,,13.4,0,False
NDLS,2021-01-23T05:00,9.0,93,0.0,,12.7,0,False
NDLS,2021-01-23T06:00,8.9,93,0.0,,11.8,0,False
NDLS,2021-01-23T07:00,8.9,94,0.0,,12.5,0,False
NDLS,2021-01-23T08:00,10.8,86,0.0,,14.3,0,False
NDLS,2021-01-23T09:00,13.4,76,0.0,,14.3,0,False
NDLS,2021-01-23T10:00,15.9,68,0.0,,15.3,0,False
NDLS,2021-01-23T11:00,17.9,61,0.0,,16.5,0,False
NDLS,2021-01-23T12:00,19.4,57,0.0,,16.5,0,False
NDLS,2021-01-23T13:00,20.4,54,0.0,,16.3,0,False
NDLS,2021-01-23T14:00,21.0,53,0.0,,15.2,0,False
NDLS,2021-01-23T15:00,21.0,54,0.0,,14.8,0,False
NDLS,2021-01-23T16:00,20.5,56,0.0,,13.3,0,False
NDLS,2021-01-23T17:00,17.5,66,0.0,,8.4,0,False
NDLS,2021-01-23T18:00,15.9,71,0.0,,11.6,0,False
NDLS,2021-01-23T19:00,14.9,76,0.0,,12.0,0,False
NDLS,2021-01-23T20:00,14.0,80,0.0,,8.7,1,False
NDLS,2021-01-23T21:00,13.5,81,0.0,,10.3,0,False
NDLS,2021-01-23T22:00,13.4,81,0.0,,10.2,1,False
NDLS,2021-01-23T23:00,12.8,83,0.0,,8.4,1,False
NDLS,2021-01-24T00:00,12.1,87,0.0,,5.6,1,False
NDLS,2021-01-24T01:00,11.4,90,0.0,,5.6,0,False
NDLS,2021-01-24T02:00,11.2,92,0.0,,4.9,0,False
NDLS,2021-01-24T03:00,10.6,93,0.0,,6.9,0,False
NDLS,2021-01-24T04:00,9.6,95,0.0,,8.0,0,False
NDLS,2021-01-24T05:00,10.1,96,0.0,,5.6,0,False
NDLS,2021-01-24T06:00,9.8,97,0.0,,7.2,0,False
NDLS,2021-01-24T07:00,9.6,98,0.0,,8.9,0,False
NDLS,2021-01-24T08:00,11.1,95,0.0,,10.0,0,False
NDLS,2021-01-24T09:00,13.4,87,0.0,,10.8,0,False
NDLS,2021-01-24T10:00,15.5,79,0.0,,11.8,0,False
NDLS,2021-01-24T11:00,17.3,72,0.0,,13.0,0,False
NDLS,2021-01-24T12:00,18.5,62,0.0,,13.8,0,False
NDLS,2021-01-24T13:00,19.0,54,0.0,,13.5,0,False
NDLS,2021-01-24T14:00,19.2,47,0.0,,13.8,0,False
NDLS,2021-01-24T15:00,18.9,44,0.0,,14.5,0,False
NDLS,2021-01-24T16:00,18.1,48,0.0,,14.3,0,False
NDLS,2021-01-24T17:00,15.3,67,0.0,,9.4,0,False
NDLS,2021-01-24T18:00,13.0,74,0.0,,10.0,0,False
NDLS,2021-01-24T19:00,11.9,75,0.0,,10.7,0,False
NDLS,2021-01-24T20:00,11.1,79,0.0,,10.5,0,False
NDLS,2021-01-24T21:00,10.2,83,0.0,,9.4,0,False
NDLS,2021-01-24T22:00,9.5,86,0.0,,8.9,0,False
NDLS,2021-01-24T23:00,9.0,88,0.0,,9.0,0,False
NDLS,2021-01-25T00:00,8.7,90,0.0,,9.0,0,False
NDLS,2021-01-25T01:00,8.4,91,0.0,,8.7,0,False
NDLS,2021-01-25T02:00,7.9,91,0.0,,8.2,0,False
NDLS,2021-01-25T03:00,7.3,92,0.0,,7.1,0,False
NDLS,2021-01-25T04:00,6.5,94,0.0,,6.7,0,False
NDLS,2021-01-25T05:00,6.7,95,0.0,,6.8,0,False
NDLS,2021-01-25T06:00,7.2,94,0.0,,8.5,0,False
NDLS,2021-01-25T07:00,7.0,95,0.0,,10.1,0,False
NDLS,2021-01-25T08:00,9.0,89,0.0,,10.1,0,False
NDLS,2021-01-25T09:00,11.6,79,0.0,,9.5,0,False
NDLS,2021-01-25T10:00,13.9,71,0.0,,10.0,0,False
NDLS,2021-01-25T11:00,15.6,62,0.0,,9.5,0,False
NDLS,2021-01-25T12:00,17.0,54,0.0,,8.9,0,False
NDLS,2021-01-25T13:00,17.8,50,0.0,,8.8,0,False
NDLS,2021-01-25T14:00,18.2,50,0.0,,8.6,0,False
NDLS,2021-01-25T15:00,18.3,51,0.0,,8.2,0,False
NDLS,2021-01-25T16:00,17.9,54,0.0,,7.5,0,False
NDLS,2021-01-25T17:00,14.3,76,0.0,,6.9,0,False
NDLS,2021-01-25T18:00,11.8,84,0.0,,8.0,0,False
NDLS,2021-01-25T19:00,11.2,86,0.0,,6.8,0,False
NDLS,2021-01-25T20:00,10.5,87,0.0,,8.0,0,False
NDLS,2021-01-25T21:00,10.2,87,0.0,,7.6,0,False
NDLS,2021-01-25T22:00,10.1,88,0.0,,7.0,0,False
NDLS,2021-01-25T23:00,9.4,90,0.0,,7.8,0,False
NDLS,2021-01-26T00:00,8.9,91,0.0,,8.0,0,False
NDLS,2021-01-26T01:00,8.6,92,0.0,,8.0,0,False
NDLS,2021-01-26T02:00,8.4,92,0.0,,8.3,0,False
NDLS,2021-01-26T03:00,8.1,93,0.0,,8.4,0,False
NDLS,2021-01-26T04:00,8.0,93,0.0,,8.2,0,False
NDLS,2021-01-26T05:00,7.5,95,0.0,,8.0,0,False
NDLS,2021-01-26T06:00,7.2,94,0.0,,7.9,0,False
NDLS,2021-01-26T07:00,7.2,93,0.0,,8.8,0,False
NDLS,2021-01-26T08:00,9.2,85,0.0,,10.5,0,False
NDLS,2021-01-26T09:00,11.9,74,0.0,,9.0,0,False
NDLS,2021-01-26T10:00,14.4,64,0.0,,9.3,0,False
NDLS,2021-01-26T11:00,16.2,55,0.0,,9.8,0,False
NDLS,2021-01-26T12:00,17.4,50,0.0,,10.8,0,False
NDLS,2021-01-26T13:00,18.1,47,0.0,,12.0,0,False
NDLS,2021-01-26T14:00,18.3,46,0.0,,13.3,0,False
NDLS,2021-01-26T15:00,18.2,46,0.0,,13.8,0,False
NDLS,2021-01-26T16:00,17.6,48,0.0,,13.8,0,False
NDLS,2021-01-26T17:00,15.2,67,0.0,,6.3,0,False
NDLS,2021-01-26T18:00,12.6,79,0.0,,8.7,0,False
NDLS,2021-01-26T19:00,11.4,84,0.0,,10.3,0,False
NDLS,2021-01-26T20:00,10.6,85,0.0,,10.1,0,False
NDLS,2021-01-26T21:00,9.7,88,0.0,,9.0,0,False
NDLS,2021-01-26T22:00,8.9,89,0.0,,8.8,0,False
NDLS,2021-01-26T23:00,8.7,89,0.0,,8.4,0,False
NDLS,2021-01-27T00:00,8.7,88,0.0,,6.6,0,False
NDLS,2021-01-27T01:00,8.5,88,0.0,,7.7,0,False
NDLS,2021-01-27T02:00,8.2,89,0.0,,8.7,0,False
NDLS,2021-01-27T03:00,7.7,88,0.0,,8.8,0,False
NDLS,2021-01-27T04:00,7.2,88,0.0,,8.4,0,False
NDLS,2021-01-27T05:00,7.0,89,0.0,,9.0,0,False
NDLS,2021-01-27T06:00,6.7,89,0.0,,9.5,0,False
NDLS,2021-01-27T07:00,6.6,90,0.0,,10.1,0,False
NDLS,2021-01-27T08:00,8.8,81,0.0,,11.9,0,False
NDLS,2021-01-27T09:00,11.6,72,0.0,,10.9,0,False
NDLS,2021-01-27T10:00,14.2,64,0.0,,11.1,0,False
NDLS,2021-01-27T11:00,16.2,57,0.0,,11.8,0,False
NDLS,2021-01-27T12:00,17.6,50,0.0,,13.4,0,False
NDLS,2021-01-27T13:00,18.5,45,0.0,,14.8,0,False
NDLS,2021-01-27T14:00,18.8,43,0.0,,15.4,0,False
NDLS,2021-01-27T15:00,18.7,44,0.0,,15.6,0,False
NDLS,2021-01-27T16:00,18.0,47,0.0,,14.8,0,False
NDLS,2021-01-27T17:00,15.8,61,0.0,,7.6,0,False
NDLS,2021-01-27T18:00,13.0,73,0.0,,7.9,0,False
NDLS,2021-01-27T19:00,11.2,81,0.0,,10.0,0,False
NDLS,2021-01-27T20:00,10.0,84,0.0,,10.4,0,False
NDLS,2021-01-27T21:00,9.8,83,0.0,,9.6,0,False
NDLS,2021-01-27T22:00,9.6,82,0.0,,9.0,0,False
NDLS,2021-01-27T23:00,8.3,86,0.0,,9.7,0,False
NDLS,2021-01-28T00:00,7.4,88,0.0,,11.0,0,False
NDLS,2021-01-28T01:00,7.0,89,0.0,,11.5,0,False
NDLS,2021-01-28T02:00,6.5,89,0.0,,11.9,0,False
NDLS,2021-01-28T03:00,6.2,89,0.0,,11.3,0,False
NDLS,2021-01-28T04:00,5.8,89,0.0,,9.8,0,False
NDLS,2021-01-28T05:00,5.6,91,0.0,,6.5,0,False
NDLS,2021-01-28T06:00,5.6,93,0.0,,5.8,0,False
NDLS,2021-01-28T07:00,5.7,94,0.0,,6.6,0,False
NDLS,2021-01-28T08:00,8.4,86,0.0,,8.3,0,False
NDLS,2021-01-28T09:00,11.6,76,0.0,,4.6,0,False
NDLS,2021-01-28T10:00,14.2,65,0.0,,4.8,0,False
NDLS,2021-01-28T11:00,16.1,53,0.0,,5.8,0,False
NDLS,2021-01-28T12:00,17.2,47,0.0,,7.7,0,False
NDLS,2021-01-28T13:00,17.8,44,0.0,,8.6,0,False
NDLS,2021-01-28T14:00,18.1,42,0.0,,8.4,0,False
NDLS,2021-01-28T15:00,18.0,42,0.0,,7.9,0,False
NDLS,2021-01-28T16:00,17.5,45,0.0,,8.0,0,False
NDLS,2021-01-28T17:00,14.4,70,0.0,,7.7,0,False
NDLS,2021-01-28T18:00,11.6,79,0.0,,10.0,0,False
NDLS,2021-01-28T19:00,10.6,83,0.0,,9.7,0,False
NDLS,2021-01-28T20:00,9.8,86,0.0,,9.2,0,False
NDLS,2021-01-28T21:00,9.0,88,0.0,,10.2,0,False
NDLS,2021-01-28T22:00,8.4,89,0.0,,11.1,0,False
NDLS,2021-01-28T23:00,7.9,89,0.0,,10.4,0,False
NDLS,2021-01-29T00:00,7.6,90,0.0,,8.7,0,False
NDLS,2021-01-29T01:00,7.6,90,0.0,,6.5,0,False
NDLS,2021-01-29T02:00,7.3,91,0.0,,7.3,0,False
NDLS,2021-01-29T03:00,7.1,90,0.0,,7.3,0,False
NDLS,2021-01-29T04:00,6.9,89,0.0,,7.6,0,False
NDLS,2021-01-29T05:00,6.4,91,0.0,,7.9,0,False
NDLS,2021-01-29T06:00,6.1,91,0.0,,8.0,0,False
NDLS,2021-01-29T07:00,6.0,91,0.0,,8.8,0,False
NDLS,2021-01-29T08:00,8.4,81,0.0,,10.8,0,False
NDLS,2021-01-29T09:00,11.5,70,0.0,,9.7,0,False
NDLS,2021-01-29T10:00,14.3,62,0.0,,10.0,0,False
NDLS,2021-01-29T11:00,16.4,55,0.0,,11.6,0,False
NDLS,2021-01-29T12:00,17.7,49,0.0,,14.6,0,False
NDLS,2021-01-29T13:00,18.4,44,0.0,,16.2,0,False
NDLS,2021-01-29T14:00,18.7,43,0.0,,16.9,0,False
NDLS,2021-01-29T15:00,18.5,43,0.0,,16.8,0,False
NDLS,2021-01-29T16:00,17.9,46,0.0,,16.3,0,False
NDLS,2021-01-29T17:00,16.0,60,0.0,,11.0,0,False
NDLS,2021-01-29T18:00,14.0,68,0.0,,11.1,0,False
NDLS,2021-01-29T19:00,12.8,73,0.0,,11.1,0,False
NDLS,2021-01-29T20:00,11.8,76,0.0,,10.8,0,False
NDLS,2021-01-29T21:00,10.9,78,0.0,,10.2,0,False
NDLS,2021-01-29T22:00,10.1,79,0.0,,10.0,0,False
NDLS,2021-01-29T23:00,9.5,80,0.0,,10.4,0,False
NDLS,2021-01-30T00:00,8.9,81,0.0,,10.5,0,False
NDLS,2021-01-30T01:00,8.5,82,0.0,,10.5,0,False
NDLS,2021-01-30T02:00,8.1,83,0.0,,10.5,0,False
NDLS,2021-01-30T03:00,7.8,83,0.0,,11.0,0,False
NDLS,2021-01-30T04:00,7.4,84,0.0,,11.6,0,False
NDLS,2021-01-30T05:00,6.9,87,0.0,,12.3,0,False
NDLS,2021-01-30T06:00,6.6,88,0.0,,13.0,0,False
NDLS,2021-01-30T07:00,6.5,87,0.0,,14.1,0,False
NDLS,2021-01-30T08:00,8.7,78,0.0,,15.5,0,False
NDLS,2021-01-30T09:00,11.6,68,0.0,,13.8,0,False
NDLS,2021-01-30T10:00,14.4,60,0.0,,14.1,0,False
NDLS,2021-01-30T11:00,16.5,53,0.0,,15.0,0,False
NDLS,2021-01-30T12:00,17.9,47,0.0,,15.4,0,False
NDLS,2021-01-30T13:00,18.8,42,0.0,,15.8,1,False
NDLS,2021-01-30T14:00,19.1,40,0.0,,15.9,0,False
NDLS,2021-01-30T15:00,18.9,40,0.0,,15.6,2,False
NDLS,2021-01-30T16:00,18.2,42,0.0,,14.2,2,False
NDLS,2021-01-30T17:00,16.1,56,0.0,,7.4,0,False
NDLS,2021-01-30T18:00,13.6,65,0.0,,8.3,0,False
NDLS,2021-01-30T19:00,12.5,69,0.0,,9.0,0,False
NDLS,2021-01-30T20:00,11.5,69,0.0,,9.0,0,False
NDLS,2021-01-30T21:00,10.9,68,0.0,,9.7,0,False
NDLS,2021-01-30T22:00,10.2,69,0.0,,9.0,0,False
NDLS,2021-01-30T23:00,9.3,71,0.0,,7.9,0,False
NDLS,2021-01-31T00:00,8.6,73,0.0,,8.2,0,False
NDLS,2021-01-31T01:00,7.8,77,0.0,,8.5,0,False
NDLS,2021-01-31T02:00,7.0,80,0.0,,8.4,0,False
NDLS,2021-01-31T03:00,6.3,83,0.0,,8.5,0,False
NDLS,2021-01-31T04:00,5.9,84,0.0,,7.0,0,False
NDLS,2021-01-31T05:00,5.3,88,0.0,,7.3,0,False
NDLS,2021-01-31T06:00,5.3,88,0.0,,6.2,0,False
NDLS,2021-01-31T07:00,5.4,87,0.0,,7.1,0,False
NDLS,2021-01-31T08:00,8.7,75,0.0,,9.8,0,False
NDLS,2021-01-31T09:00,12.6,63,0.0,,6.9,0,False
NDLS,2021-01-31T10:00,15.9,52,0.0,,5.9,0,False
NDLS,2021-01-31T11:00,18.1,44,0.0,,5.9,0,False
NDLS,2021-01-31T12:00,19.4,38,0.0,,6.5,0,False
NDLS,2021-01-31T13:00,20.2,36,0.0,,6.9,0,False
NDLS,2021-01-31T14:00,20.5,35,0.0,,7.0,0,False
NDLS,2021-01-31T15:00,20.4,36,0.0,,7.4,0,False
NDLS,2021-01-31T16:00,19.7,41,0.0,,7.2,0,False
NDLS,2021-01-31T17:00,16.7,66,0.0,,8.6,0,False
NDLS,2021-01-31T18:00,16.0,57,0.0,,7.3,0,False
NDLS,2021-01-31T19:00,16.7,53,0.0,,5.6,0,False
NDLS,2021-01-31T20:00,13.2,69,0.0,,6.8,0,False
NDLS,2021-01-31T21:00,10.6,83,0.0,,9.4,0,False
NDLS,2021-01-31T22:00,10.3,83,0.0,,8.9,0,False
NDLS,2021-01-31T23:00,9.7,84,0.0,,10.6,0,False
NDLS,2021-02-01T00:00,9.2,86,0.0,,10.1,0,False
NDLS,2021-02-01T01:00,9.4,84,0.0,,8.2,0,False
NDLS,2021-02-01T02:00,11.6,74,0.0,,5.2,0,False
NDLS,2021-02-01T03:00,11.4,75,0.0,,5.1,0,False
NDLS,2021-02-01T04:00,10.5,79,0.0,,5.5,0,False
NDLS,2021-02-01T05:00,7.4,93,0.0,,8.9,0,False
NDLS,2021-02-01T06:00,7.2,91,0.0,,8.6,0,False
NDLS,2021-02-01T07:00,7.1,92,0.0,,8.9,0,False
NDLS,2021-02-01T08:00,10.8,82,0.0,,5.5,0,False
NDLS,2021-02-01T09:00,14.4,70,0.0,,2.4,0,False
NDLS,2021-02-01T10:00,17.5,58,0.0,,3.3,0,False
NDLS,2021-02-01T11:00,19.7,49,0.0,,3.6,0,False
NDLS,2021-02-01T12:00,21.3,44,0.0,,4.2,0,False
NDLS,2021-02-01T13:00,22.2,41,0.0,,5.2,0,False
NDLS,2021-02-01T14:00,22.6,40,0.0,,7.1,0,False
NDLS,2021-02-01T15:00,22.4,41,0.0,,8.1,0,False
NDLS,2021-02-01T16:00,21.5,45,0.0,,7.8,0,False
NDLS,2021-02-01T17:00,18.4,69,0.0,,8.1,0,False
NDLS,2021-02-01T18:00,15.6,79,0.0,,9.7,0,False
NDLS,2021-02-01T19:00,14.3,84,0.0,,10.5,0,False
NDLS,2021-02-01T20:00,13.9,83,0.0,,9.9,0,False
NDLS,2021-02-01T21:00,13.5,83,0.0,,9.4,0,False
NDLS,2021-02-01T22:00,11.8,88,0.0,,11.4,0,False
NDLS,2021-02-01T23:00,11.2,88,0.0,,11.6,0,False
NDLS,2021-02-02T00:00,13.7,79,0.0,,6.4,0,False
NDLS,2021-02-02T01:00,12.5,82,0.0,,7.6,0,False
NDLS,2021-02-02T02:00,9.4,91,0.0,,8.1,0,False
NDLS,2021-02-02T03:00,8.7,93,0.0,,7.9,0,False
NDLS,2021-02-02T04:00,8.0,94,0.0,,8.9,0,False
NDLS,2021-02-02T05:00,7.6,96,0.0,,7.4,0,False
NDLS,2021-02-02T06:00,7.7,96,0.0,,6.6,0,False
NDLS,2021-02-02T07:00,8.0,95,0.0,,6.4,0,False
NDLS,2021-02-02T08:00,10.8,88,0.0,,8.7,0,False
NDLS,2021-02-02T09:00,14.4,75,0.0,,5.4,0,False
NDLS,2021-02-02T10:00,17.5,62,0.0,,4.3,0,False
NDLS,2021-02-02T11:00,20.0,49,0.0,,4.0,0,False
NDLS,2021-02-02T12:00,21.8,41,0.0,,3.7,0,False
NDLS,2021-02-02T13:00,22.9,37,0.0,,3.1,0,False
NDLS,2021-02-02T14:00,23.4,36,0.0,,2.9,0,False
NDLS,2021-02-02T15:00,23.5,37,0.0,,2.7,0,False
NDLS,2021-02-02T16:00,22.9,40,0.0,,4.5,0,False
NDLS,2021-02-02T17:00,19.8,68,0.0,,7.6,0,False
NDLS,2021-02-02T18:00,17.3,71,0.0,,7.7,0,False
NDLS,2021-02-02T19:00,16.2,74,0.0,,8.4,0,False
NDLS,2021-02-02T20:00,14.9,81,0.0,,7.6,0,False
NDLS,2021-02-02T21:00,14.3,83,0.0,,7.8,0,False
NDLS,2021-02-02T22:00,14.0,84,0.0,,8.2,0,False
NDLS,2021-02-02T23:00,13.6,85,0.0,,9.1,0,False
NDLS,2021-02-03T00:00,13.0,86,0.0,,10.0,0,False
NDLS,2021-02-03T01:00,12.7,86,0.0,,11.6,0,False
NDLS,2021-02-03T02:00,12.7,85,0.0,,13.4,0,False
NDLS,2021-02-03T03:00,12.7,85,0.0,,13.2,0,False
